metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1752977283,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977283,2.029169,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977283,0.339453,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977283,0.277649,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977283,0.085299,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977283,1.817192,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977283,0.126678,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977283,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977283,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977283,2.621512,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977283,0.301543,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977283,0.214908,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977283,0.078808,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977283,2.451612,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977283,0.091092,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977283,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977283,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977283,3.228510,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977283,0.281461,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977283,0.232694,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977283,0.164526,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977283,2.966240,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977283,0.097744,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977283,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977283,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977283,3.596756,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977283,0.350286,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977283,0.185493,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977283,0.082433,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977283,3.463003,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977283,0.051320,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977283,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977283,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977283,3.997483,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977283,0.303838,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977283,0.187697,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977283,0.129439,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977283,3.802714,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977283,0.065330,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977283,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977283,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977283,4.367349,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977283,0.340190,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977283,0.276100,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977283,0.078353,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977283,4.242612,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977283,0.046384,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977283,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977283,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977283,4.816119,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977283,0.328504,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977283,0.046745,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977283,0.082496,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977283,4.696510,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977283,0.037113,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977283,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977283,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977283,5.103031,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977283,0.372849,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977283,0.060111,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977283,0.068816,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977283,5.004496,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977283,0.029719,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977283,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977283,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977283,5.217834,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977283,0.111253,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977283,0.067042,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977283,0.025736,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977283,5.171206,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977283,0.020892,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977283,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977283,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977283,5.383427,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977283,0.122877,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977283,0.072958,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977283,0.037015,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977283,5.333563,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977283,0.012849,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977283,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977283,1.000000,status is 200,,,,,,,,default,,,,,,,
vus,1752977284,10.000000,,,,,,,,,,,,,,,,
vus_max,1752977284,10.000000,,,,,,,,,,,,,,,,
data_sent,1752977284,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977284,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977284,1002.781783,,,,,,,,,default,,,,,,,
iterations,1752977284,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977284,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977284,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977284,1003.199353,,,,,,,,,default,,,,,,,
iterations,1752977284,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977284,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977284,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977284,1004.200145,,,,,,,,,default,,,,,,,
iterations,1752977284,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977284,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977284,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977284,1004.182861,,,,,,,,,default,,,,,,,
iterations,1752977284,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977284,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977284,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977284,1005.411726,,,,,,,,,default,,,,,,,
iterations,1752977284,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977284,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977284,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977284,1005.423758,,,,,,,,,default,,,,,,,
iterations,1752977284,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977284,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977284,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977284,1005.596854,,,,,,,,,default,,,,,,,
iterations,1752977284,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1752977284,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977284,2.381587,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977284,0.012500,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977284,0.073920,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977284,2.171080,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977284,0.136587,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977284,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1752977284,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977284,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977284,1005.799563,,,,,,,,,default,,,,,,,
iterations,1752977284,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977284,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977284,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977284,1006.813006,,,,,,,,,default,,,,,,,
iterations,1752977284,1.000000,,,,,,,,,default,,,,,,,
data_sent,1752977284,74.000000,,,,,,,,,default,,,,,,,
data_received,1752977284,230.000000,,,,,,,,,default,,,,,,,
iteration_duration,1752977284,1006.864901,,,,,,,,,default,,,,,,,
iterations,1752977284,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1752977284,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977284,3.576633,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977284,0.021555,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977284,0.070728,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977284,3.375670,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977284,0.130235,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977284,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977284,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977284,3.994293,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977284,0.013155,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977284,0.042464,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977284,3.880501,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977284,0.071328,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977284,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977284,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977284,5.171429,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977284,0.009072,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977284,0.031146,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977284,5.034924,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977284,0.105359,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977284,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977284,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977284,5.341288,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977284,0.011465,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977284,0.036953,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977284,5.197395,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977284,0.106940,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977284,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977284,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977284,6.240760,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977284,0.011226,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977284,0.033393,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977284,6.123711,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977284,0.083656,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977284,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977284,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977284,7.301455,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977284,0.012847,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977284,0.041624,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977284,7.175266,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977284,0.084565,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977284,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977284,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977284,8.305782,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977284,0.008026,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977284,0.026376,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977284,8.172280,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977284,0.107126,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977284,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977284,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977284,8.864712,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_blocked,1752977284,0.005178,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_connecting,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_tls_handshaking,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_sending,1752977284,0.012048,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_waiting,1752977284,8.740814,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_receiving,1752977284,0.111850,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_failed,1752977284,0.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
checks,1752977284,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1752977284,1.000000,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
http_req_duration,1752977284,9.979001,,,,true,,GET,http://localhost:3000/ping,HTTP/1.1,default,,200,,,http://localhost:3000/ping,,
